"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770670234283933899","Thu Mar 21 04:58:17 +0000 2024","0","@tommpratama Kemenangan Prabowo-Gibran yang terus mengalir memberikan momentum positif bagi pembangunan negara. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676279513321768","","tommpratama","in","Pesanggrahan, Indonesia","0","0","0","https://x.com/FreddySonu/status/1770676279513321768","1689119090806579200","FreddySonu"
"1770676276975882667","Thu Mar 21 04:58:16 +0000 2024","0","Kemenangan Prabowo-Gibran membangkitkan semangat untuk meraih masa depan yang lebih baik. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/MCvZe7x2kK","1770676276975882667","https://pbs.twimg.com/media/GJK0r3ubMAAhMgN.jpg","","in","Banyumas, Indonesia","0","0","0","https://x.com/Braiyantonie_/status/1770676276975882667","1706201141904867328","Braiyantonie_"
"1770670003739848873","Thu Mar 21 04:58:15 +0000 2024","0","@JumatiB Kemenangan Prabowo-Gibran menyulut semangat masyarakat! #PragibMenangTelak 96JutaOrg PilihPraGib","1770676272601137636","","JumatiB","in","Karawang","0","0","0","https://x.com/JagahlMustofa/status/1770676272601137636","1729059866185261056","JagahlMustofa"
"1770670234283933899","Thu Mar 21 04:58:13 +0000 2024","0","@tommpratama Prabowo-Gibran terus meraih kemenangan karena telah berhasil membangun hubungan yang kuat dan saling menguntungkan dengan rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676262899708143","","tommpratama","in","Balikpapan Selatan, Indonesia","0","0","0","https://x.com/samuueladdi/status/1770676262899708143","1720696987488821248","samuueladdi"
"1770664350006820927","Thu Mar 21 04:58:12 +0000 2024","0","@JumatiB Kemenangan Prabowo-Gibran bikin dunia tercengang! #PragibMenangTelak 96JutaOrg PilihPraGib","1770676259573706983","","JumatiB","in","West Java, Indonesia","0","0","0","https://x.com/AlbaganSayo_/status/1770676259573706983","1688840069216632832","AlbaganSayo_"
"1770670003739848873","Thu Mar 21 04:58:11 +0000 2024","0","@JumatiB Kemenangan Prabowo-Gibran membanggakan semua orang. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676256713187382","","JumatiB","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/Mulyapra_sj/status/1770676256713187382","1719639302181896192","Mulyapra_sj"
"1770676252393050526","Thu Mar 21 04:58:10 +0000 2024","0","Dengan kemenangan Prabowo-Gibran Indonesia mengukir cerita baru dalam perjalanan menuju kemajuan dan kejayaan. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/xXxAYI4zTE","1770676252393050526","https://pbs.twimg.com/ext_tw_video_thumb/1770676175519748096/pu/img/IAOPDtEWW0fwWquI.jpg","","in","Jeneponto, Sulawesi Selatan","0","0","0","https://x.com/IchantWaluyo/status/1770676252393050526","1748821392529960960","IchantWaluyo"
"1770676248429342732","Thu Mar 21 04:58:09 +0000 2024","0","Antusiasme yang membara saat Prabowo-Gibran meraih kemenangan besar sebuah kegembiraan yang tak terkira. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/T1BNdCPVB1","1770676248429342732","https://pbs.twimg.com/media/GJK0qIqakAA4UB3.jpg","","in","Malang, Jawa Timur","0","0","0","https://x.com/amanda_anwen/status/1770676248429342732","1718811626349232128","amanda_anwen"
"1770676246348972130","Thu Mar 21 04:58:09 +0000 2024","0","Dengan kemenangan ini Prabowo-Gibran telah mengukir sejarah sebagai pemimpin yang dipilih oleh suara hati rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/sddoS3Dbfa","1770676246348972130","https://pbs.twimg.com/ext_tw_video_thumb/1770676202552107008/pu/img/tJAEevqSoKYVHcAb.jpg","","in","Badung","0","0","0","https://x.com/DarijanphUsada/status/1770676246348972130","1734403271706791936","DarijanphUsada"
"1770676243538792591","Thu Mar 21 04:58:08 +0000 2024","0","Kemenangan ini adalah bukti bahwa rakyat tidak lagi puas dengan status quo dan siap untuk berubah menuju arah yang lebih baik bersama Prabowo-Gibran. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/yGgmCpt9PM","1770676243538792591","https://pbs.twimg.com/ext_tw_video_thumb/1770676210663890944/pu/img/A6l_bp7oIfD8sDwb.jpg","","in","Banggai Kepulauan","0","0","0","https://x.com/DwiooTampubolon/status/1770676243538792591","1735582609063944192","DwiooTampubolon"
